top	left	bottom	right	slug	name	iso	icao	iata
38.106	-92.562	38.085	-92.54	12520610	Lee C Fine Memorial Airport	US		AIZ
40.715	-84.037	40.702	-84.016	12520649	Lima Allen County Airport	US		AOH
41.798	-111.867	41.778	-111.846	12520685	Logan Cache Airport	US		
34.855	-97.589	34.845	-97.583	12520663	Lindsay Municipal Airport	US		
36.198	-86.321	36.183	-86.311	12520605	Lebanon Municipal Airport	US		
43.635	-72.313	43.613	-72.288	12520604	Lebanon Municipal Airport	US	KLEB	LEB
31.175	-93.345	31.159	-93.341	12520621	Leesville Airport	US		
38.909	-121.35	38.904	-121.34	12520658	Lincoln Regional Airport-Karl Harder Field	US		
33.562	-102.377	33.538	-102.368	12520632	Levelland Municipal Airport	US		
47.056	-109.5	47.026	-109.44	12520636	Lewistown Municipal Airport	US	KLWT	LWT
37.314	-85.061	37.304	-85.058	12520644	Liberty Casey County Airport	US		
45.367	-68.54	45.357	-68.53	12520657	Lincoln Regional Airport	US		
31.994	-95.956	31.985	-95.945	12520680	Lochridge Ranch Airport	US		
43.357	-90.687	43.348	-90.675	12520622	Leeward Farm Airport	US		
32.935	-94.75	32.924	-94.736	12520694	Lone Star Steel Company Airport	US		
28.666	-81.238	28.657	-81.228	12518508	A Duda and Sons Inc Airport	US		
40.66	-75.443	40.642	-75.42	12518581	Lehigh Valley International Airport	US	KABE	ABE
42.064	-102.826	42.033	-102.789	12518583	Alliance Municipal Airport	US	KAIA	AIA
48.732	32.689	48.723	32.702	12518503	Znamenka Airport	UA		
32.851	-106.002	32.83	-105.972	12518553	Alamogordo White Sands Regional Airport	US	KALM	ALM
42.654	-111.584	42.642	-111.577	12518578	Allen H Tigert Airport	US		
44.631	-93.238	44.625	-93.218	12518541	Airlake Airport	US		
40.924	-81.456	40.907	-81.428	12518548	Akron Canton Regional Airport	US	KCAK	CAK
33.028	-96.842	33.019	-96.831	12518538	Air Park Dallas	US		
41.161	-106.569	41.152	-106.556	12518507	A A Ranch Airport	US		
43.688	-93.374	43.675	-93.359	12518559	Albert Lea Municipal Airport	US		AEL
38.762	-77.793	38.753	-77.782	12518542	Airlie Airport	US		
43.967	-89.798	43.955	-89.785	12518525	Adams County Airport-Legion Field	US		
36.781	-98.67	36.768	-98.666	12518597	Alva Municipal Airport	US		
35.161	-87.062	35.147	-87.05	12518515	Abernathy Field Airport	US		GZS
39.118	-121.061	39.109	-121.05	12518591	Alta Sierra Airport	US		
63.998	-145.729	63.989	-145.709	12518576	Allen Army Air Field	US		
31.588	-94.719	31.568	-94.698	12518509	AL Mangham Jr. Regional Airport	US		OCH
42.778	-84.738	42.769	-84.726	12518519	Abrams Municipal Airport	US		
37.028	-76.595	37.019	-76.583	12518512	Aberdeen Field Airport	US		
38.741	-119.771	38.732	-119.759	12518588	Alpine County Airport	US		
35.063	-106.632	35.037	-106.608	12518564	Albuquerque International Airport	US	KABQ	ABQ
32.087	-95.457	32.078	-95.447	12518531	Aero Estates	US		
33.852	-101.773	33.838	-101.755	12518516	Abernathy Municipal Airport	US		
32.982	-96.843	32.958	-96.83	12518528	Addison Airport	US		ADS
38.856	-83.572	38.847	-83.561	12518569	Alexander Salamon Airport	US		AMT
34.707	-99.339	34.691	-99.334	12518596	Altus Municipal Airport	US		AXS
49.08	30.994	49.071	31.008	12518506	Zvenigorodka Airport	UA		
34.816	-96.678	34.795	-96.664	12518523	Ada Municipal Airport	US	KADH	ADT
32.586	-95.073	32.584	-95.055	12518599	Ambassador Field Airport	US		
33.658	-81.698	33.642	-81.675	12518535	Aiken Municipal Airport	US		AIK
30.39	-103.692	30.377	-103.675	12518589	Alpine-Casparis Municipal Airport	US		ALE
51.884	-176.641	51.874	-176.627	12518524	Adak Airport	US		ADK
27.769	-82.634	27.76	-82.623	12518560	Albert Whitted Airport	US		SPG
34.739	-92.242	34.716	-92.216	12518526	Adams Field Airport	US	KLIT	LIT
29.983	-92.09	29.966	-92.079	12518511	Abbeville Municipal Airport	US		
38.912	-97.242	38.896	-97.233	12518517	Abilene Municipal Airport	US		
39.449	-83.816	39.408	-83.768	12518539	Airborne Airpark	US	KILN	ILN
40.358	-79.943	40.349	-79.916	12518575	Allegheny County Airport	US		AGC
42.588	-100.004	42.563	-99.976	12518537	Ainsworth Municipal Airport	US		ANW
26.746	-81.063	26.725	-81.039	12518540	Airglades Airport	US		
37.695	-85.938	37.678	-85.912	12518527	Addington Field Airport	US		EKX
43.192	-111.044	43.175	-111.032	12518587	Alpine Airport	US		
42.252	-89.593	42.239	-89.572	12518561	Albertus Airport	US		
43.927	-82.756	43.918	-82.743	12518565	Alcolite Airport	US		
44.645	-123.062	44.63	-123.058	12518555	Albany Municipal Airport	US		
40.195	-74.137	40.179	-74.114	12518574	Allaire Airport	US		BLM
44.371	-89.845	44.352	-89.829	12518567	Alexander Field-South Wood County Airport	US		ISW
34.238	-86.267	34.219	-86.246	12518562	Albertville Municipal Airport-Thomas J Brumlik Field	US		
48.256	34.7	48.247	34.714	12518500	Zhdanovo Airport	UA		
36.545	-119.321	36.536	-119.31	12518590	Alta Airport	US		
45.459	-98.433	45.438	-98.406	12518514	Aberdeen Regional Airport	US	KABR	ABR
32.417	-99.682	32.412	-99.679	12518518	Abilene Regional Airport	US	KABI	ABI
50.411	30.438	50.402	30.453	12518501	Zhulyany Airport	UA		IEV
43.093	-119.981	43.084	-119.969	12518573	Alkali Lake State Airport	US		
40.176	-103.226	40.169	-103.209	12518550	Akron Washington County Airport	US		AKO
33.581	-107.905	33.572	-107.894	12518530	Adobe Ranch Airport	US		
43.086	-94.28	43.08	-94.272	12518570	Algona Municipal Airport	US		AXG
35.235	-101.725	35.194	-101.672	12518598	Amarillo International Airport	US	KAMA	AMA
40.304	-78.329	40.285	-78.313	12518593	Altoona-Blair County Airport	US	KAOO	AOO
48.826	31.657	48.817	31.671	12518502	Zlatopol Airport	UA		
45.711	-108.628	45.702	-108.615	12518543	Airpark Oscars	US		
32.479	-88.622	32.469	-88.609	12518546	Akin Airport	US		
44.402	-74.235	44.371	-74.183	12518529	Adirondack Regional Airport	US	KSLK	SLK
40.578	-75.499	40.565	-75.481	12518582	Allentown Queen City Municipal Airport	US		
26.077	-97.542	26.068	-97.532	12518533	Ag Air Inc Airport	US		
43.024	-78.489	43.019	-78.476	12518547	Akron Airport	US		
37.878	-95.391	37.864	-95.381	12518577	Allen County Airport	US		
27.747	-98.036	27.729	-98.017	12518572	Alice International Airport	US		ALI
32.945	-88.585	32.935	-88.574	12518586	Alpha Outlying Landing Field	US		
32.458	-112.866	32.449	-112.856	12518545	Ajo Municipal Airport	US		
30.276	-103.885	30.275	-103.882	12518592	Alta Vista Ranch Airport	US		
34.658	-99.289	34.652	-99.278	12518595	Altus Air Force Base	US		LTS
34.417	-91.468	34.405	-91.46	12518584	Almyra Municipal Airport	US		
37.792	-122.318	37.771	-122.292	12518552	Alameda Naval Air Station	US		NGZ
30.032	-91.879	30.031	-91.875	12518520	Acadiana Regional Airport	US		ARA
42.922	-112.889	42.92	-112.873	12518513	Aberdeen Municipal Airport	US		
54.132	-165.897	54.123	-165.881	12518551	Akutan Airport	US		KQA
34.509	-118.324	34.499	-118.304	12518534	Agua Dulce Airpark	US		
42.749	-73.819	42.737	-73.801	12518554	Albany International Airport	US	KALB	ZLY
34.652	-106.843	34.637	-106.825	12518568	Alexander Municipal Airport	US		
30.753	-92.694	30.748	-92.688	12518579	Allen Parish Airport	US		
38.073	-77.324	38.064	-77.313	12518510	A P Hill Army Air Field	US		APH
41.041	-81.475	41.028	-81.465	12518549	Fulton International Airport	US	KAKR	AKC
45.098	-83.574	45.061	-83.546	12518585	Alpena County Regional Airport	US	KAPN	APN
41.734	-98.059	41.725	-98.053	12518563	Albion Municipal Airport	US		BVN
48.351	34.094	48.342	34.108	12518505	Zorya Airport	UA		
49.699	32.008	49.69	32.022	12518504	Zolotonosha North Airport	UA		
37.658	-75.768	37.634	-75.751	12518521	Accomack County Airport	US		MFV
46.04	-84.426	46.031	-84.413	12518558	Albert J Lindberg Airport	US		
42.722	-110.943	42.707	-110.933	12518532	Afton Municipal Airport	US		AFO
30.317	-95.032	30.308	-95.021	12518536	Ainsworth Airport	US		
32.726	-99.27	32.713	-99.267	12518556	Albany Municipal Airport	US		
46.556	-93.686	46.544	-93.67	12518544	Aitkin Municipal Airport	US		AIT
34.841	-77.623	34.819	-77.591	12518557	Albert J Ellis Airport	US	KOAJ	OAJ
33.003	-81.274	32.986	-81.267	12518580	Allendale County Airport	US		
33.306	-89.232	33.297	-89.221	12518522	Ackerman Choctaw County Airport	US		
41.488	-120.57	41.477	-120.559	12518594	Alturas Municipal Airport	US		
45.304	34.357	45.295	34.369	12518408	Rovnoye Airport	UA		
48.486	38.374	48.477	38.388	12518481	Vorosilova Airport	UA		
47.512	31.246	47.503	31.26	12518483	Voznesensk Airport	UA		
45.474	28.244	45.465	28.257	12518403	Reni Airport	UA		
48.319	30.032	48.31	30.046	12518453	Trakt Airport	UA		
48.423	39.37	48.414	39.384	12518478	Voroshilovgrad South Airport	UA		
47.474	35.587	47.465	35.6	12518441	Statsiya Malaya Tokmachka Airport	UA		
